ID,type,city,postcode,lat,lon,rentGross,livingSpace,numberOfRooms,yearBuilt,hasBalcony,hasElevator,hasParking
4001134745,"['APARTMENT', 'FLAT']",Comano,6949,46.039161781979,8.955442311608,4500.0,134.0,4.5,2022.0,True,True,True
4001133120,"['APARTMENT', 'FLAT']",Thayngen,8240,47.751551781972,8.702052311606,1450.0,65.0,2.5,2014.0,False,True,True
4001135785,"['APARTMENT', 'FLAT']",Marly,1723,46.778901781973,7.154072311601,1670.0,49.0,2.5,2024.0,True,True,False
4001110230,"['APARTMENT', 'FLAT']",Aarau,5000,47.387281781974,8.039242311608,1090.0,35.0,1.0,1972.0,False,False,True
4001033182,"['APARTMENT', 'FLAT']",Seengen,5707,47.329421781974,8.202082311609,1630.0,64.0,2.5,2023.0,True,True,True
4001099157,"['APARTMENT', 'FLAT']",Zürich,8057,47.402471781973,8.531682311601,2751.0,69.0,2.5,2014.0,False,False,False
4001132661,"['APARTMENT', 'FLAT']",Saillon,1913,46.171301781979,7.192502311602,1340.0,50.0,2.5,2023.0,True,True,True
4001063127,"['APARTMENT', 'FLAT']",Frick,5070,47.508941781976,8.023082311603,2490.0,107.0,4.5,2024.0,True,True,False
4000630329,"['APARTMENT', 'FLAT']",Basel,4001,47.555161781971,7.589002311608,2190.0,77.0,3.0,1863.0,False,False,False
4000929242,"['APARTMENT', 'FLAT']",Aesch,4147,47.479571781979,7.598192311605,2443.0,101.0,4.0,1996.0,True,True,False
4001109599,"['APARTMENT', 'FLAT']",Staufen,5603,47.382941781977,8.168102311604,2112.0,96.0,3.5,2022.0,True,False,True
4001074736,"['APARTMENT', 'FLAT']",Balerna,6828,45.842511781973,9.010832311608,1560.0,99.0,3.5,2023.0,True,True,True
4001077576,"['APARTMENT', 'FLAT']",Möhlin,4313,47.561741781975,7.839582311605,2950.0,116.0,4.5,2024.0,True,True,True
4000514052,"['APARTMENT', 'FLAT']",Basel,4053,47.540431781976,7.594482311609,1030.0,30.0,1.5,1968.0,False,True,False
4000887859,"['APARTMENT', 'ATTIC_FLAT']",Au ZH,8804,47.248121781973,8.630652311605,4720.0,113.0,4.5,2024.0,True,True,False
4001098472,"['APARTMENT', 'FLAT']",Bern,3014,46.960551781977,7.454832311603,1810.0,50.0,2.0,2014.0,False,True,False
4000163687,"['APARTMENT', 'TERRACE_FLAT']",Novazzano,6883,45.843031781978,8.979312311609,1850.0,85.0,3.5,2023.0,True,True,True
4001110657,"['APARTMENT', 'FLAT']",Oberembrach,8425,47.487311781971,8.630392311603,2480.0,87.0,3.5,2024.0,True,False,False
4001044134,"['APARTMENT', 'DUPLEX']",Basadingen-Schlattingen,8254,47.669181781977,8.749002311607,2380.0,104.0,4.5,2024.0,True,True,False
4000163581,"['APARTMENT', 'TERRACE_FLAT']",Mendrisio,6850,45.874471781972,8.980632311607,1850.0,85.0,3.5,2023.0,True,True,True
4001133125,"['APARTMENT', 'FLAT']",Wil SG,9500,47.462821781978,9.051582311605,1972.0,92.0,3.5,2014.0,True,True,False
4000997903,"['APARTMENT', 'FLAT']",Chiasso,6830,45.834931781971,9.027022311602,1780.0,125.0,4.5,2020.0,False,True,True
3003537105,"['APARTMENT', 'FLAT']",Grenchen,2540,47.198291781975,7.407452311601,2100.0,96.0,3.5,2022.0,True,True,True
4000163661,"['APARTMENT', 'TERRACE_FLAT']",Chiasso,6830,45.833041781972,9.024792311608,1850.0,85.0,3.5,2023.0,True,True,True
4000911189,"['APARTMENT', 'FLAT']",Niederglatt ZH,8172,47.491591781974,8.505032311609,1722.0,52.0,2.5,2006.0,False,True,False
4001008055,"['APARTMENT', 'ROOF_FLAT']",Saxon,1907,46.138161781972,7.189622311609,1450.0,57.0,2.5,2024.0,True,True,True
4001143945,"['APARTMENT', 'FLAT']",Habsburg,5245,47.463121781977,8.185682311604,1910.0,72.0,3.5,2015.0,True,False,False
4001128963,"['APARTMENT', 'FLAT']",Schwende,9057,47.271181781978,9.379662311601,3120.0,141.0,4.5,2024.0,True,True,True
4001143869,"['APARTMENT', 'FLAT']",Lyss,3250,47.079311781973,7.297462311608,2000.0,88.0,3.5,2024.0,True,True,True
4001131186,"['APARTMENT', 'FLAT']",Zürich,8004,47.377381781971,8.515142311608,2880.0,74.0,3.5,1895.0,False,False,False
4001152055,"['APARTMENT', 'FLAT']",Rorbas,8427,47.536141781975,8.585542311601,1600.0,57.0,2.5,1977.0,True,False,True
4000676409,"['APARTMENT', 'FLAT']",Milvignes,2013,46.966181781971,6.860622311605,2533.0,140.0,5.5,2014.0,True,False,False
4001151847,"['APARTMENT', 'STUDIO']",Ferenbalm,3206,46.960181781971,7.209222311604,1230.0,70.0,2.5,1992.0,True,False,True
4001150803,"['APARTMENT', 'FLAT']",Zürich,8049,47.404821781971,8.498802311601,3750.0,60.0,2.0,1976.0,True,False,True
4001150467,"['APARTMENT', 'FLAT']",Murten,3280,46.926241781973,7.114672311601,2270.0,91.0,4.5,1928.0,True,False,False
4001149806,"['APARTMENT', 'FLAT']",St. Gallen,9014,47.407311781978,9.334452311601,1700.0,85.0,4.5,1908.0,True,False,True
4000824724,"['APARTMENT', 'FLAT']",Wiedlisbach,4537,47.251731781977,7.650592311603,1880.0,122.0,3.5,2022.0,True,False,True
4001141621,"['APARTMENT', 'FLAT']",Burgdorf,3400,47.062361781979,7.621502311604,1900.0,73.0,3.5,2024.0,True,True,False
4001149513,"['APARTMENT', 'FLAT']",Liebistorf,3213,46.908671781971,7.194462311608,2020.0,110.0,4.5,2017.0,True,True,True
4001148887,"['APARTMENT', 'FLAT']",Uerzlikon,8926,47.223761781971,8.496982311602,3200.0,137.0,5.5,2024.0,True,True,False
4000874651,"['APARTMENT', 'FLAT']",Oberägeri,6315,47.136521781979,8.614392311602,3290.0,60.0,2.5,2024.0,True,True,False
4001137264,"['HOUSE', 'BIFAMILIAR_HOUSE']",Eggiwil,3537,46.875891781979,7.793872311605,2490.0,172.0,6.5,2024.0,True,False,True
4001147869,"['APARTMENT', 'DUPLEX']",Bremgarten,5620,47.350601781975,8.333752311602,2950.0,160.0,6.5,2001.0,True,False,True
4001143890,"['APARTMENT', 'FLAT']",Langenbruck,4438,47.349561781974,7.767412311605,1485.0,66.0,2.0,1888.0,True,False,False
4001143891,"['APARTMENT', 'DUPLEX']",Langenbruck,4438,47.349561781974,7.767412311605,3150.0,211.0,4.0,1888.0,True,False,False
4001143823,"['APARTMENT', 'FLAT']",Zürich,8037,47.392711781975,8.527182311604,3480.0,68.0,3.0,1907.0,False,False,True
4001094895,"['APARTMENT', 'FLAT']",Zürich,8037,47.392711781975,8.527182311604,3390.0,64.0,3.0,1907.0,True,True,True
4001143072,"['APARTMENT', 'ROOF_FLAT']",Bolligen,3065,46.977121781978,7.497672311603,2900.0,212.0,5.5,1987.0,False,False,True
4001143069,"['HOUSE', 'SINGLE_HOUSE']",Zollikofen,3052,47.000351781974,7.457752311601,4800.0,236.0,7.5,2000.0,True,False,True
4001139833,"['APARTMENT', 'FLAT']",Rapperswil-Jona,8645,47.230181781971,8.845532311603,3840.0,109.0,4.5,2024.0,True,False,False
4001139930,"['APARTMENT', 'FLAT']",Rapperswil-Jona,8645,47.230181781971,8.845532311603,4350.0,124.0,5.5,2024.0,True,False,False
4001139831,"['APARTMENT', 'ATTIC_FLAT']",Rapperswil-Jona,8645,47.230181781971,8.845532311603,2960.0,70.0,2.5,2024.0,False,False,False
4001141666,"['APARTMENT', 'FLAT']",Zürich,8037,47.392711781975,8.527182311604,3510.0,73.0,2.5,1907.0,False,True,True
4001141337,['HOBBY_ROOM'],Burgdorf,3400,47.064281781971,7.612442311601,490.0,60.0,3.0,2014.0,False,False,False
4001136381,"['APARTMENT', 'FLAT']",St. Gallen,9008,47.452611781972,9.399172311604,1736.0,105.0,3.5,1911.0,False,False,True
4001134922,"['APARTMENT', 'FLAT']",Uzwil,9240,47.436801781976,9.132882311607,1348.0,84.0,3.5,1910.0,True,False,False
4001133495,"['APARTMENT', 'DUPLEX']",Dietikon,8953,47.408011781971,8.400122311609,3750.0,200.0,3.5,1976.0,True,True,False
3001912387,"['APARTMENT', 'FLAT']",Genève,1204,46.203731781972,6.138152311609,1992.0,23.0,1.5,2014.0,False,True,False
4000975903,"['APARTMENT', 'FLAT']",Zufikon,5621,47.350581781977,8.353802311607,1720.0,78.0,3.5,1973.0,False,False,False
4001131118,"['APARTMENT', 'FLAT']",Liestal,4410,47.475051781979,7.745482311606,1990.0,85.0,4.0,2014.0,True,False,True
4001130444,"['APARTMENT', 'DUPLEX']",Brugg AG,5200,47.485241781974,8.206372311601,2320.0,85.0,3.0,1650.0,True,False,False
4001128972,"['APARTMENT', 'ROOF_FLAT']",Basel,4057,47.572371781971,7.595232311607,1700.0,50.0,2.0,1960.0,False,False,False
4001125307,"['APARTMENT', 'FLAT']",Erlen,8586,47.547921781976,9.229042311607,1350.0,110.0,4.5,2014.0,True,False,True
4001120944,"['APARTMENT', 'FLAT']",Lyss,3250,47.078121781974,7.306482311601,1900.0,108.0,4.5,2014.0,True,True,True
4001120542,"['APARTMENT', 'BACHELOR_FLAT']",Mols,8885,47.112931781973,9.272672311608,1300.0,42.0,2.0,2000.0,True,False,True
4001120495,"['APARTMENT', 'ATTIC_FLAT']",Lugano,6900,46.004621781978,8.941842311607,2250.0,122.0,3.5,2014.0,True,True,False
4001110903,"['APARTMENT', 'FLAT']",Cortaillod,2016,46.940901781978,6.844712311604,1990.0,75.0,3.0,2013.0,True,True,True
4001109228,"['APARTMENT', 'FLAT']",Bern,3006,46.946241781974,7.471042311605,2050.0,75.0,2.5,2014.0,True,False,False
4001107934,"['APARTMENT', 'FLAT']",Solothurn,4500,47.206741781979,7.536602311605,1950.0,130.0,4.5,2014.0,False,False,False
4001102575,"['APARTMENT', 'FLAT']",Bern,3011,46.947871781973,7.454922311601,7260.0,178.0,4.5,2014.0,False,True,False
4001100472,"['APARTMENT', 'FLAT']",Worb,3076,46.929881781974,7.554172311601,2350.0,140.0,5.5,2014.0,True,False,True
4001100318,"['APARTMENT', 'FLAT']",Tramelan,2720,47.225431781974,7.100112311609,2100.0,170.0,6.0,2014.0,True,True,False
4001096412,"['APARTMENT', 'ROOF_FLAT']",Ascona,6612,46.158241781971,8.767472311607,2500.0,80.0,3.5,1869.0,True,False,True
4001096149,"['APARTMENT', 'ROOF_FLAT']",Worb,3076,46.929751781973,7.565742311601,2440.0,125.0,3.5,1930.0,True,False,True
4001094369,"['APARTMENT', 'DUPLEX']",Nottwil,6207,47.134391781971,8.112552311601,4750.0,203.0,7.0,1713.0,True,False,True
4001088311,"['APARTMENT', 'FLAT']",Neyruz,1740,46.766641781971,7.063322311601,1450.0,53.0,2.5,2019.0,True,True,True
4001025814,"['APARTMENT', 'ATTIC_FLAT']",Embrach,8424,47.507901781971,8.597022311601,2530.0,84.0,2.5,2021.0,True,True,True
4001069180,"['APARTMENT', 'DUPLEX']",St. Gallen,9000,47.419631781972,9.353292311606,1850.0,110.0,4.5,2014.0,True,False,False
4001061938,"['APARTMENT', 'ROOF_FLAT']",Bazenheid,9602,47.412691781975,9.068592311607,2075.0,116.0,4.5,2024.0,True,False,True
4001048983,"['APARTMENT', 'FLAT']",Oberbipp,4538,47.260051781971,7.665662311606,1480.0,100.0,4.5,2014.0,True,False,True
4001045592,"['APARTMENT', 'ATTIC_FLAT']",Bern,3000,46.929481781975,7.474332311602,5750.0,105.0,3.5,2022.0,True,True,True
4001025931,"['APARTMENT', 'ROOF_FLAT']",Bern,3027,46.952251781971,7.378622311608,2100.0,100.0,3.5,2014.0,False,False,False
4001011741,"['APARTMENT', 'DUPLEX']",Siegershausen,8573,47.610671781971,9.167612311602,1950.0,150.0,4.5,2014.0,True,False,True
4000888995,"['APARTMENT', 'DUPLEX']",Stettlen,3066,46.957401781973,7.532992311608,2250.0,120.0,3.5,2009.0,True,False,True
4000884668,"['APARTMENT', 'ATTIC_FLAT']",Bad Zurzach,5330,47.583261781971,8.291322311601,2750.0,170.0,9.0,1968.0,True,False,False
4000864437,"['HOUSE', 'ROW_HOUSE']",Männedorf,8708,47.261571781978,8.689142311607,4800.0,165.0,5.5,2014.0,True,False,False
4000824779,"['HOUSE', 'CHALET']",Sion,1950,46.345971781972,7.011702311603,2090.0,100.0,4.5,2014.0,True,False,True
4000766260,"['APARTMENT', 'FLAT']",Reinach BL,4153,47.492201781976,7.593372311604,2000.0,70.0,3.0,2014.0,True,False,False
4001144105,"['APARTMENT', 'ROOF_FLAT']",Bern,3005,46.941331781973,7.449982311608,2490.0,76.0,2.5,1928.0,True,False,False
4001133049,"['APARTMENT', 'FLAT']",Niederwangen BE,3172,46.926161781979,7.387602311608,2261.0,104.0,4.5,2014.0,False,True,False
4001134937,"['APARTMENT', 'FLAT']",Bassersdorf,8303,47.443601781976,8.618172311606,1412.0,74.0,2.5,1982.0,True,False,False
4001132907,"['APARTMENT', 'FLAT']",Liestal,4410,47.484611781971,7.731832311603,1636.0,70.0,2.5,2014.0,False,True,False
4001132906,"['APARTMENT', 'FLAT']",Niederwangen BE,3172,46.926161781979,7.387602311608,2261.0,104.0,4.5,2014.0,False,True,False
4001132908,"['APARTMENT', 'FLAT']",Basel,4052,47.555281781979,7.614762311609,1096.0,53.0,2.0,1961.0,False,True,False
4001099661,['APARTMENT'],Wil SG,9500,47.456911781971,9.051562311609,1370.0,62.0,3.0,2014.0,True,True,False
4001127248,"['APARTMENT', 'FLAT']",Reinach BL,4153,47.496471781972,7.594262311605,1945.0,97.0,3.5,2014.0,True,False,False
4001142388,"['HOUSE', 'SINGLE_HOUSE']",Worb,3076,46.930561781976,7.565302311604,3600.0,180.0,5.5,2014.0,True,False,True
4001101509,"['APARTMENT', 'FLAT']",Coppet,1296,46.316631781979,6.193562311601,7000.0,160.0,5.5,2014.0,True,True,False
4001142386,"['APARTMENT', 'FLAT']",Mägenwil,5506,47.414521781979,8.235552311601,2020.0,95.0,4.5,2014.0,False,False,False
4001101506,"['APARTMENT', 'FLAT']",Grenchen,2540,47.193581781972,7.395442311609,1015.0,60.0,3.0,2014.0,False,False,False
4001123773,"['APARTMENT', 'FLAT']",Bern,3027,46.952251781971,7.378622311608,1690.0,75.0,3.5,2014.0,True,False,True
4001147178,"['APARTMENT', 'FLAT']",Sissach,4450,47.461371781979,7.811852311607,2300.0,140.0,4.0,2014.0,False,False,True
4001101504,"['APARTMENT', 'DUPLEX']",Zeglingen,4495,47.417351781975,7.904312311605,1990.0,148.0,4.5,2014.0,True,True,True
4001147176,"['APARTMENT', 'FLAT']",Menziken,5737,47.238921781978,8.188112311609,2300.0,119.0,4.5,2022.0,True,True,False
4001097792,"['APARTMENT', 'FLAT']",Zweisimmen,3770,46.553531781971,7.371992311607,2900.0,160.0,6.5,2014.0,True,False,True
4001138667,"['APARTMENT', 'DUPLEX']",Liestal,4410,47.481601781978,7.739572311609,2280.0,120.0,4.5,2014.0,True,False,True
4001148401,"['APARTMENT', 'FLAT']",Berlingen,8267,47.674041781979,9.018982311601,3250.0,110.0,4.0,2014.0,False,False,False
4001119364,"['APARTMENT', 'ATTIC_FLAT']",Massagno,6900,46.013481781974,8.943192311604,6830.0,160.0,3.5,2014.0,False,True,False
4001121340,"['APARTMENT', 'FLAT']",Huttwil,4950,47.112691781971,7.849642311606,1500.0,75.0,3.5,2014.0,False,False,True
4001106898,"['APARTMENT', 'ROOF_FLAT']",Rosshäusern,3204,46.932121781973,7.275502311609,1098.0,60.0,2.0,2014.0,False,False,True
4001106897,"['APARTMENT', 'FLAT']",Sargans,7320,47.047601781975,9.440002311609,2300.0,128.0,4.5,2014.0,True,True,False
4001138663,"['APARTMENT', 'FLAT']",Attiswil,4536,47.249921781973,7.613922311602,1350.0,65.0,4.5,2014.0,True,False,True
4001142379,"['APARTMENT', 'FLAT']",Rietheim,5323,47.600601781971,8.278822311605,2900.0,135.0,4.5,2021.0,True,False,False
4001145721,"['APARTMENT', 'FLAT']",Basel,4057,47.574251781971,7.593062311609,1550.0,57.0,2.5,2014.0,False,True,False
4001148396,"['APARTMENT', 'LOFT']",Liestal,4410,47.481601781978,7.739572311609,1990.0,125.0,3.5,2014.0,False,False,False
4001148394,"['APARTMENT', 'FLAT']",Albinen,3955,46.341121781971,7.633862311601,1250.0,56.0,3.5,2014.0,True,True,True
4001123759,"['APARTMENT', 'ATTIC_FLAT']",Binningen,4102,47.541871781975,7.575032311601,2950.0,124.0,3.5,2014.0,False,True,False
4001138659,"['APARTMENT', 'FLAT']",Uetikon am See,8707,47.265971781976,8.676922311601,3455.0,103.0,4.0,2014.0,False,False,False
4001121337,"['APARTMENT', 'FLAT']",Neukirch an der Thur,9217,47.510741781977,9.172792311608,1750.0,142.0,1.0,2016.0,False,False,True
4001138657,"['APARTMENT', 'FLAT']",Bischofszell,9220,47.496401781977,9.241462311602,1380.0,85.0,3.5,2014.0,False,False,True
4001119353,"['APARTMENT', 'ROOF_FLAT']",Kaltbrunn,8722,47.215161781971,9.026982311604,1950.0,140.0,4.5,2014.0,True,False,True
4001127212,"['APARTMENT', 'FLAT']",Develier,2802,47.357261781976,7.294542311607,1000.0,90.0,4.5,2014.0,False,False,False
4001147168,"['HOUSE', 'MULTIPLE_DWELLING']",Belfaux,1782,46.820301781977,7.105232311601,2950.0,130.0,4.0,2024.0,True,False,False
4001119348,"['APARTMENT', 'FLAT']",Wasen im Emmental,3457,47.043531781974,7.797392311606,1090.0,75.0,3.0,2014.0,False,False,True
4001145718,"['APARTMENT', 'DUPLEX']",Hellbühl,6016,47.070581781971,8.199282311608,1750.0,132.0,6.0,2014.0,False,False,False
4001121336,"['APARTMENT', 'FLAT']",Zürich,8046,47.422871781976,8.514732311601,3200.0,125.0,4.5,2014.0,False,True,False
4001121334,"['APARTMENT', 'DUPLEX']",Oberwil BL,4104,47.515971781975,7.558202311601,2800.0,140.0,5.5,2014.0,True,False,False
4001138648,"['HOUSE', 'SINGLE_HOUSE']",Däniken SO,4658,47.353081781974,7.982642311602,2500.0,100.0,5.5,2014.0,False,False,True
4001108440,"['HOUSE', 'FARM_HOUSE']",Hittnau,8335,47.368971781976,8.822732311608,4950.0,330.0,6.0,2014.0,False,False,False
4001147160,"['APARTMENT', 'FLAT']",Bürglen TG,8575,47.549541781978,9.155482311606,2450.0,106.0,4.5,2014.0,True,False,True
4001101490,"['APARTMENT', 'FLAT']",La Conversion,1093,46.513081781978,6.678322311606,3500.0,120.0,4.5,2014.0,False,True,False
4001123743,"['APARTMENT', 'FLAT']",Röschenz,4244,47.424661781974,7.475942311608,1450.0,72.0,3.5,2014.0,False,False,True
4001127178,"['HOUSE', 'ROW_HOUSE']",Oberrieden,8942,47.275281781972,8.577192311603,5590.0,150.0,5.5,2014.0,False,False,False
4001127175,"['APARTMENT', 'FLAT']",Lützelflüh-Goldbach,3432,47.003721781973,7.683272311607,1400.0,60.0,3.0,2014.0,True,False,True
4001138640,"['APARTMENT', 'FLAT']",Quartino,6572,46.153471781978,8.895762311607,1630.0,120.0,3.5,2014.0,True,True,True
4001138639,"['APARTMENT', 'FLAT']",Weier im Emmental,3462,47.062041781973,7.749442311605,1520.0,76.0,2.5,2022.0,False,False,True
4001148360,"['APARTMENT', 'ATTIC_FLAT']",Liestal,4410,47.481601781978,7.739572311609,1650.0,100.0,2.5,2014.0,True,False,False
4001123736,"['APARTMENT', 'FLAT']",Kesswil,8593,47.593681781976,9.316342311601,2130.0,90.0,3.5,2023.0,False,True,False
4001097779,"['APARTMENT', 'ATTIC_FLAT']",Sörenberg,6174,46.821931781973,8.036222311605,1310.0,85.0,3.5,2019.0,True,False,False
4001142353,"['APARTMENT', 'FLAT']",Solothurn,4500,47.208651781979,7.537952311608,1710.0,90.0,3.5,2014.0,True,False,False
4001101484,"['APARTMENT', 'ROOF_FLAT']",Seedorf BE,3267,47.034951781978,7.313012311607,1990.0,101.0,3.5,2014.0,True,True,False
4001148352,"['APARTMENT', 'DUPLEX']",Nürensdorf,8309,47.448131781971,8.649262311603,3400.0,120.0,3.5,2014.0,False,False,True
4001123731,"['APARTMENT', 'FLAT']",Röschenz,4244,47.424661781974,7.475942311608,1250.0,58.0,2.0,2014.0,True,False,True
4001101483,"['APARTMENT', 'FLAT']",Meyrin,1217,46.233471781979,6.080012311603,3534.0,120.0,6.0,2014.0,True,True,True
4001119333,"['APARTMENT', 'FLAT']",Le Lieu,1345,46.646971781976,6.281072311601,1150.0,95.0,3.5,2014.0,False,False,True
4001119332,"['APARTMENT', 'FLAT']",Schindellegi,8834,47.170001781975,8.700002311601,4900.0,115.0,4.5,2019.0,True,True,False
4001138632,"['APARTMENT', 'FLAT']",Lausanne,1004,46.530031781971,6.617942311602,3100.0,85.0,4.5,2014.0,False,False,False
4001138631,"['APARTMENT', 'ATTIC_FLAT']",Buus,4463,47.506021781971,7.864642311607,2500.0,168.0,4.5,2014.0,True,False,True
4001147155,"['APARTMENT', 'FLAT']",Menziken,5737,47.238921781978,8.188112311609,2600.0,119.0,4.5,2022.0,False,True,False
4001145714,"['APARTMENT', 'FLAT']",Zürich,8049,47.404451781972,8.497032311609,3150.0,76.0,3.0,2014.0,True,False,False
4001142350,"['APARTMENT', 'FLAT']",Romanshorn,8590,47.563721781979,9.370152311606,1450.0,90.0,4.5,2014.0,True,False,True
4001119331,"['APARTMENT', 'FLAT']",Steckborn,8266,47.661841781974,8.978512311603,1600.0,103.0,3.5,2014.0,True,False,True
4001101476,"['APARTMENT', 'FLAT']",Münchwilen TG,9542,47.481131781975,8.996432311607,1910.0,66.0,3.5,2014.0,True,True,False
4001123724,"['APARTMENT', 'FLAT']",Préverenges,1028,46.518071781971,6.527522311609,2850.0,90.0,3.5,2014.0,False,True,False
4001101471,"['HOUSE', 'SINGLE_HOUSE']",Münchenstein,4142,47.518791781973,7.613912311608,3895.0,158.0,5.0,2014.0,False,False,True
4001121326,"['APARTMENT', 'FLAT']",Grindel,4247,47.381621781975,7.501532311602,1250.0,96.0,3.5,2014.0,False,False,False
4001123716,"['APARTMENT', 'FLAT']",Moudon,1510,46.669321781973,6.804412311601,1970.0,112.0,4.5,2014.0,True,True,False
4001097772,"['APARTMENT', 'ATTIC_FLAT']",Emmen,6032,47.093811781976,8.308272311603,2780.0,120.0,4.0,2014.0,True,True,True
4001108403,"['APARTMENT', 'FLAT']",Les Acacias,1227,46.190701781978,6.132762311609,3800.0,110.0,4.0,2014.0,False,False,False
4001097767,"['APARTMENT', 'FLAT']",Zürich,8006,47.388621781979,8.543992311609,5450.0,154.0,4.5,2014.0,False,False,False
4001123704,"['APARTMENT', 'FLAT']",Ennetaach,8586,47.550601781973,9.216122311601,1430.0,76.0,3.5,2014.0,False,False,False
4001115892,"['APARTMENT', 'FLAT']",Châtelaine,1219,46.211201781975,6.112262311601,3339.0,98.0,4.5,2022.0,True,True,False
4001119315,"['APARTMENT', 'DUPLEX']",Genève,1206,46.189671781979,6.157532311604,10500.0,310.0,5.0,2014.0,True,True,False
4001147137,"['APARTMENT', 'DUPLEX']",Zwillikon,8909,47.287941781977,8.430622311604,3600.0,220.0,6.5,2014.0,True,False,False
4001106867,"['APARTMENT', 'FLAT']",St. Gallen,9000,47.424521781975,9.374922311601,1330.0,52.0,2.5,2014.0,False,True,False
4001142335,"['APARTMENT', 'FLAT']",Féchy,1173,46.479371781979,6.374162311605,7390.0,245.0,6.0,2014.0,False,True,False
4001123697,"['APARTMENT', 'FLAT']",Rodersdorf,4118,47.481751781972,7.456812311601,2300.0,125.0,4.5,2014.0,False,False,False
4001108372,"['APARTMENT', 'ROOF_FLAT']",Wittnau,5064,47.480071781972,7.973532311601,1600.0,110.0,3.5,2014.0,True,False,False
4001148290,"['APARTMENT', 'FLAT']",Chiasso,6830,45.834931781971,9.027022311602,1020.0,65.0,2.5,2014.0,False,True,True
4001147131,"['APARTMENT', 'FLAT']",Zürich,8004,47.380751781978,8.517282311604,2995.0,73.0,3.0,2014.0,True,True,False
4001121324,"['APARTMENT', 'ROOF_FLAT']",L'Auberson,1454,46.817901781971,6.458932311604,1425.0,90.0,3.5,2014.0,False,False,True
4001127088,"['APARTMENT', 'FLAT']",Rorschach,9400,47.473801781974,9.492782311607,1438.0,120.0,5.5,2014.0,False,False,True
4001101455,"['APARTMENT', 'FLAT']",Pieterlen,2542,47.174561781974,7.336312311601,1295.0,87.0,3.0,2014.0,True,True,False
4001147125,"['APARTMENT', 'FLAT']",Menziken,5737,47.238921781978,8.188112311609,2300.0,119.0,4.5,2022.0,True,True,False
4001123688,"['HOUSE', 'ROW_HOUSE']",Arlesheim,4144,47.496321781974,7.617412311601,4450.0,177.0,8.0,2014.0,True,False,True
4001130950,"['APARTMENT', 'FLAT']",Suhr,5034,47.368451781971,8.079422311602,2540.0,111.0,4.5,2014.0,True,True,False
4001113661,"['APARTMENT', 'FLAT']",Zürich,8046,47.415921781979,8.516332311601,1895.0,64.0,3.0,2014.0,False,False,False
4001129496,"['APARTMENT', 'FLAT']",Fislisbach,5442,47.440991781979,8.288922311605,1400.0,54.0,2.5,1976.0,True,False,False
4001117378,"['APARTMENT', 'FLAT']",Langenthal,4900,47.205001781979,7.788292311609,2262.0,102.0,4.5,2014.0,True,True,False
4001113662,"['APARTMENT', 'FLAT']",Buchs AG,5033,47.389361781971,8.082112311605,1709.0,81.0,3.5,2014.0,True,True,False
4001130948,"['APARTMENT', 'FLAT']",Muttenz,4132,47.532281781978,7.632552311603,1697.0,59.0,2.5,2014.0,True,True,False
4001046707,"['APARTMENT', 'FLAT']",Möhlin,4313,47.555831781979,7.845062311604,1980.0,98.0,3.5,2014.0,True,True,False
4001051154,"['APARTMENT', 'FLAT']",Biel,2503,47.135681781977,7.257642311603,1449.0,69.0,3.5,1966.0,False,True,False
4001125951,"['APARTMENT', 'FLAT']",Olten,4600,47.352501781971,7.902132311606,1890.0,83.0,3.5,2014.0,True,True,False
4001129290,"['APARTMENT', 'FLAT']",Bussigny,1030,46.547411781975,6.551112311606,3950.0,132.0,5.0,2024.0,True,True,True
4000990823,"['APARTMENT', 'FLAT']",Zürich,8004,47.378861781974,8.526862311609,3190.0,65.0,3.5,2014.0,True,True,False
4001097022,"['APARTMENT', 'DUPLEX']",Rietheim,5323,47.603221781977,8.274442311606,2900.0,135.0,4.5,2006.0,True,False,True
4001058485,"['APARTMENT', 'FLAT']",Estavayer,1489,46.803001781976,6.812902311606,1770.0,89.0,3.5,2024.0,True,False,True
4001130455,"['APARTMENT', 'ATTIC_FLAT']",Bern,3018,46.940021781977,7.390332311608,1980.0,58.0,2.5,2024.0,True,False,False
4000989621,"['HOUSE', 'SINGLE_HOUSE']",Châbles FR,1474,46.825611781976,6.807782311608,3700.0,180.0,5.5,2014.0,True,False,True
4001007024,"['HOUSE', 'SINGLE_HOUSE']",Wünnewil,3184,46.874611781972,7.276172311603,2200.0,100.0,4.5,1995.0,True,False,True
4001131714,"['APARTMENT', 'FLAT']",Laufen,4242,47.423191781972,7.502292311601,2150.0,101.0,3.5,2017.0,True,True,False
4001120921,"['APARTMENT', 'FLAT']",Belp,3123,46.895251781979,7.504622311601,2130.0,96.0,4.5,2002.0,True,True,False
4001144440,"['APARTMENT', 'FLAT']",Hedingen,8908,47.300161781975,8.450802311609,2090.0,47.0,2.5,2024.0,True,True,True
4001041490,"['APARTMENT', 'DUPLEX']",Tafers,1712,46.815611781976,7.212142311603,2200.0,101.0,3.5,2021.0,True,False,True
4001144474,"['APARTMENT', 'FLAT']",Zug,6300,47.168301781975,8.521492311609,2090.0,47.0,2.5,2024.0,True,True,True
4001097431,"['APARTMENT', 'FLAT']",Münchenstein,4142,47.526131781978,7.614452311609,2370.0,80.0,3.5,2014.0,True,False,False
